run_id,specificity_aware_rank,display_rank,weighting,block_name,status,assignment_source,cluster_id,cluster_size,tested,n_significant_terms,best_q_value,top_term,top_go_id,top_hits,top_background_hits,top_cluster_prevalence,top_background_prevalence,top_prevalence_delta,top_lift,meaningfulness_label,member_genes
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_52_80,4,4,binary,adaptive_modes_52_80,ok,accepted_tbs,14,10,True,7,0.012483080130817016,Negative Regulation of Activity of TFAP2 (AP-2) Family Transcription Factors,,3,7,0.3,0.04666666666666667,0.2533333333333333,6.428571428571428,moderate,BCOR;CBX4;CBX6;CDC16;NRAS;PAF1;PIP;S100P;SPI1;STAG2
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_52_80,4,4,binary,adaptive_modes_52_80,ok,accepted_tbs,15,10,True,15,0.0038881647865476356,NoRC Negatively Regulates rRNA Expression,,5,18,0.5,0.12,0.38,4.166666666666667,strong,IDH2;KMT2A;NAA10;NACC1;PCGF3;SMC3;SP1;SSU72;STAG3;TFEC
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,0,2,False,0,,,,0,0,,,,,too_small,BCOR;NFIX
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,1,1,False,0,,,,0,0,,,,,too_small,PCGF5
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,2,2,False,0,,,,0,0,,,,,too_small,BRAF;OVCA2
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,3,4,True,9,0.0033826628565802523,E3 Ubiquitin Ligases Ubiquitinate Target Proteins,,3,14,0.75,0.09333333333333334,0.6566666666666666,8.035714285714285,strong,PAF1;RAD21;S100P;SPI1
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,4,3,True,79,0.00014000622249877773,APC C Cdc20 Mediated Degradation of Securin,,3,8,1.0,0.05333333333333334,0.9466666666666667,18.75,strong,CDC16;RNF2;ZNF207
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,5,3,True,2,0.0385328886435288,Telomere Maintenance,,2,17,0.6666666666666666,0.11333333333333333,0.5533333333333333,5.88235294117647,moderate,CELA1;IDH1;SMC1B
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,6,1,False,0,,,,0,0,,,,,too_small,BCL6
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,7,4,True,5,0.0019730646776580313,Sensing of DNA Double Strand Breaks,,2,3,0.5,0.02,0.48,25.0,moderate,ASXL1;CITED1;KPNA4;USP7
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,8,2,False,0,,,,0,0,,,,,too_small,CSN1S1;PTPN11
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,9,1,False,0,,,,0,0,,,,,too_small,SRRM1
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,10,3,True,3,0.021293886682189653,HSP90 Chaperone Cycle for Steroid Hormone Receptors (SHR) in the Presence of Ligand,,2,12,0.6666666666666666,0.08,0.5866666666666667,8.333333333333332,moderate,AVEN;GPATCH11;RARA
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,11,3,True,60,0.00033085112196285123,Muscle Contraction,,2,2,0.6666666666666666,0.013333333333333334,0.6533333333333333,49.99999999999999,moderate,MECOM;NUP93;USP13
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,12,3,True,3,0.006493395460180396,Regulation of Endogenous Retroelements by the Human Silencing Hub (HUSH) Complex,,2,7,0.6666666666666666,0.04666666666666667,0.62,14.285714285714285,moderate,CBX4;RBM15;SUV39H1
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,13,3,True,15,0.0009694258016405667,Creatine Metabolism,,2,3,0.6666666666666666,0.02,0.6466666666666666,33.33333333333333,moderate,AIRE;KMT2A;QPRT
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,14,2,False,0,,,,0,0,,,,,too_small,CDK1;NACC1
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,15,1,False,0,,,,0,0,,,,,too_small,MED1
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,16,1,False,0,,,,0,0,,,,,too_small,HRK
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,17,3,True,72,0.01272154499383646,RHOD GTPase Cycle,,2,9,0.6666666666666666,0.06,0.6066666666666667,11.11111111111111,moderate,KDM2B;PIK3CG;RADIL
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,18,3,True,0,0.3734687668115954,Estrogen-dependent Gene Expression,,2,59,0.6666666666666666,0.3933333333333333,0.2733333333333333,1.694915254237288,weak_or_not_enriched,CARNMT1;NFIC;PDS5A
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,19,2,False,0,,,,0,0,,,,,too_small,L3MBTL1;NAA10
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,20,2,False,0,,,,0,0,,,,,too_small,ERP44;HAO2
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,21,1,False,0,,,,0,0,,,,,too_small,KITLG
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,22,3,True,71,0.000955547121588447,Formation of Annular Gap Junctions,,2,3,0.6666666666666666,0.02,0.6466666666666666,33.33333333333333,moderate,DEK;SMC3;STAG3
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,23,1,False,0,,,,0,0,,,,,too_small,CCDC96
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,24,10,True,1,0.031710258987159484,PI5P Regulates TP53 Acetylation,,4,19,0.4,0.12666666666666668,0.2733333333333333,3.1578947368421053,moderate,C6ORF141;EZH2;MLLT1;PDS5B;SSU72;TP53;WAPAL;ZBTB5;ZFPM1;ZNF513
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,25,3,True,16,0.0050335570469798654,RHOH GTPase Cycle,,2,6,0.6666666666666666,0.04,0.6266666666666666,16.666666666666664,moderate,NRAS;PECAM1;ZRSR1
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,26,3,True,41,0.00033759808593037164,RUNX2 Regulates Chondrocyte Maturation,,2,2,0.6666666666666666,0.013333333333333334,0.6533333333333333,49.99999999999999,moderate,ELF4;RUNX1;WT1
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,27,1,False,0,,,,0,0,,,,,too_small,PCGF2
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,28,1,False,0,,,,0,0,,,,,too_small,YAF2
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,29,3,True,2,0.03837635693610756,snRNP Assembly,,2,17,0.6666666666666666,0.11333333333333333,0.5533333333333333,5.88235294117647,moderate,ANKRD11;HSPA12A;PPP4R3A
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,30,3,True,7,0.000984439033081903,Regulation of Pyruvate Dehydrogenase (PDH) Complex,,2,3,0.6666666666666666,0.02,0.6466666666666666,33.33333333333333,moderate,ADAR;BNIPL;TET2
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,31,1,False,0,,,,0,0,,,,,too_small,MATK
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,32,2,False,0,,,,0,0,,,,,too_small,PIP;STAG2
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,33,1,False,0,,,,0,0,,,,,too_small,CDCA5
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,34,3,True,1,0.0010236958043397704,SARS-CoV-2 Modulates Autophagy,,2,3,0.6666666666666666,0.02,0.6466666666666666,33.33333333333333,moderate,GRB10;NCAPH2;SRSF2
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,35,4,True,32,0.0022360494213665002,Leishmania Infection,,3,12,0.75,0.08,0.67,9.375,strong,BCL2;CBX7;SH2B3;SLA
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,36,3,True,3,0.0032930515109442582,Regulation of Expression of SLITs and ROBOs,,2,5,0.6666666666666666,0.03333333333333333,0.6333333333333333,20.0,moderate,NFIA;SF3B1;TFEC
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,37,1,False,0,,,,0,0,,,,,too_small,C19ORF43
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,38,5,True,41,0.0030031620327387433,Integration of Provirus,,3,10,0.6,0.06666666666666667,0.5333333333333333,9.0,strong,CBX3;CEBPA;CIRSR;NUP214;ZBTB7A
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,39,3,True,20,0.0022409090394648976,Signaling by NODAL,,2,4,0.6666666666666666,0.02666666666666667,0.64,24.999999999999996,moderate,NXF2;SNAPC4;SP1
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,40,5,True,5,0.00870792721224169,KRAS Signaling Up,,2,4,0.4,0.02666666666666667,0.37333333333333335,15.0,moderate,CARD8;CBL;CBX8;HLF;NPM1
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,41,2,False,0,,,,0,0,,,,,too_small,FLT3;FMO3
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,42,1,False,0,,,,0,0,,,,,too_small,KIT
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,43,3,True,19,0.0015994480336197704,SUMOylation of Ubiquitinylation Proteins,,3,17,1.0,0.11333333333333333,0.8866666666666667,8.823529411764707,strong,CTBP1;DNMT3A;HIST1H4A
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,44,3,True,273,0.0003718634490614077,Phospholipase C-mediated Cascade; FGFR3,,2,2,0.6666666666666666,0.013333333333333334,0.6533333333333333,49.99999999999999,moderate,RGL2;SOCS1;TEC
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,45,2,False,0,,,,0,0,,,,,too_small,CBX6;PCGF1
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,46,1,False,0,,,,0,0,,,,,too_small,HIST1H3A
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,47,3,True,2,0.02621015672146737,RHOBTB GTPase Cycle,,2,14,0.6666666666666666,0.09333333333333334,0.5733333333333333,7.142857142857142,moderate,DCAF7;KRTAP10-3;U2AF1
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,48,5,True,41,0.0012034999078400974,Carboxyterminal Post-Translational Modifications of Tubulin,,2,2,0.4,0.013333333333333334,0.3866666666666667,30.0,moderate,B4GALT2;PAWR;PPP4R1L;SMC1A;STAG1
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,49,1,False,0,,,,0,0,,,,,too_small,WAPL
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,50,2,False,0,,,,0,0,,,,,too_small,GATA2;MAU2
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,51,1,False,0,,,,0,0,,,,,too_small,PCGF3
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,52,3,True,29,0.002377207621471707,TNFR1-induced Proapoptotic Signaling,,2,4,0.6666666666666666,0.02666666666666667,0.64,24.999999999999996,moderate,PML;RING1;SHARPIN
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,53,3,True,22,0.012329028969501317,SCF-beta-TrCP Mediated Degradation of Emi1,,2,9,0.6666666666666666,0.06,0.6066666666666667,11.11111111111111,moderate,REC8;RYBP;U2AF1L4
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,54,2,False,0,,,,0,0,,,,,too_small,IRX4;MLLT3
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,55,1,False,0,,,,0,0,,,,,too_small,RGPD2
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,56,3,True,0,0.05484207200026411,Chk1 Chk2(Cds1) Mediated Inactivation of Cyclin B Cdk1 Complex,,2,20,0.6666666666666666,0.13333333333333333,0.5333333333333333,5.0,weak_or_not_enriched,IDH2;KAT6A;SGO1
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,57,2,False,0,,,,0,0,,,,,too_small,GPR31;KRAS
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_63_80,5,5,tfidf,adaptive_modes_63_80,ok,accepted_tbs,58,6,True,20,0.005115689679448068,RAB Geranylgeranylation,,2,3,0.3333333333333333,0.02,0.3133333333333333,16.666666666666664,moderate,MXD4;NIPBL;SKP1;USP37;ZRSR2;ZRSR2P1
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,0,1,False,0,,,,0,0,,,,,too_small,HIST1H3A
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,1,1,False,0,,,,0,0,,,,,too_small,MAU2
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,2,2,False,0,,,,0,0,,,,,too_small,SMC3;STAG3
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,3,1,False,0,,,,0,0,,,,,too_small,CDCA5
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,4,1,False,0,,,,0,0,,,,,too_small,SMC1B
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,5,1,False,0,,,,0,0,,,,,too_small,RAD21
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,6,1,False,0,,,,0,0,,,,,too_small,STAG2
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,7,1,False,0,,,,0,0,,,,,too_small,SMC1A
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,8,2,False,0,,,,0,0,,,,,too_small,PDS5A;WAPAL
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,9,1,False,0,,,,0,0,,,,,too_small,WAPL
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,10,1,False,0,,,,0,0,,,,,too_small,NIPBL
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,11,1,False,0,,,,0,0,,,,,too_small,RBM15
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,12,1,False,0,,,,0,0,,,,,too_small,HIST1H4A
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,13,2,False,0,,,,0,0,,,,,too_small,ADAR;PDS5B
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,14,1,False,0,,,,0,0,,,,,too_small,SOCS1
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,15,2,False,0,,,,0,0,,,,,too_small,GPR31;KRAS
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,16,1,False,0,,,,0,0,,,,,too_small,BRAF
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,17,1,False,0,,,,0,0,,,,,too_small,PECAM1
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,18,1,False,0,,,,0,0,,,,,too_small,FMO3
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,19,1,False,0,,,,0,0,,,,,too_small,CBL
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,20,1,False,0,,,,0,0,,,,,too_small,OVCA2
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,21,1,False,0,,,,0,0,,,,,too_small,RADIL
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,22,1,False,0,,,,0,0,,,,,too_small,NRAS
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,23,1,False,0,,,,0,0,,,,,too_small,GRB10
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,24,1,False,0,,,,0,0,,,,,too_small,SLA
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,25,1,False,0,,,,0,0,,,,,too_small,KITLG
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,26,1,False,0,,,,0,0,,,,,too_small,TEC
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,27,1,False,0,,,,0,0,,,,,too_small,RGL2
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,28,1,False,0,,,,0,0,,,,,too_small,PIK3CG
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,29,1,False,0,,,,0,0,,,,,too_small,SH2B3
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,30,1,False,0,,,,0,0,,,,,too_small,FLT3
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,31,1,False,0,,,,0,0,,,,,too_small,MATK
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,32,1,False,0,,,,0,0,,,,,too_small,KIT
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,33,1,False,0,,,,0,0,,,,,too_small,PTPN11
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,34,2,False,0,,,,0,0,,,,,too_small,NUP93;NXF2
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,35,1,False,0,,,,0,0,,,,,too_small,NUP214
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,36,1,False,0,,,,0,0,,,,,too_small,RGPD2
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,37,6,True,43,1.3165137188879557e-06,SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,,5,9,0.8333333333333334,0.06,0.7733333333333334,13.88888888888889,strong,GPATCH11;SRRM1;SRSF2;ZRSR1;ZRSR2;ZRSR2P1
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,38,1,False,0,,,,0,0,,,,,too_small,NPM1
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,39,2,False,0,,,,0,0,,,,,too_small,CIRSR;U2AF1L4
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,40,1,False,0,,,,0,0,,,,,too_small,AIRE
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,41,1,False,0,,,,0,0,,,,,too_small,KPNA4
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,42,2,False,0,,,,0,0,,,,,too_small,SF3B1;U2AF1
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,43,1,False,0,,,,0,0,,,,,too_small,SSU72
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,44,1,False,0,,,,0,0,,,,,too_small,CARNMT1
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,45,1,False,0,,,,0,0,,,,,too_small,MECOM
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,46,1,False,0,,,,0,0,,,,,too_small,C19ORF43
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,47,1,False,0,,,,0,0,,,,,too_small,HLF
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,48,1,False,0,,,,0,0,,,,,too_small,ANKRD11
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,49,1,False,0,,,,0,0,,,,,too_small,CBX6
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,50,1,False,0,,,,0,0,,,,,too_small,PAF1
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,51,1,False,0,,,,0,0,,,,,too_small,CEBPA
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,6,tfidf,adaptive_modes_02_05,ok,accepted_tbs,52,2,False,0,,,,0,0,,,,,too_small,TET2;ZNF513
